R,date,ticker,name,y,r,hold,k60
D1,20180619,084110,휴온스글로벌,2018,11.995555856526934,20,False
D1,20220623,084370,유진테크,2022,2.9503630363036413,20,False
D1,20181030,084730,팅크웨어,2018,21.879073359073367,20,False
D1,20200319,084850,아이티엠반도체,2020,59.86732272069465,20,False
D1,20241118,084850,아이티엠반도체,2024,-5.507777777777775,20,False
D1,20220602,085370,루트로닉,2022,-21.90857142857143,20,False
D1,20200313,085660,차바이오텍,2020,41.123564393584076,20,False
D1,20200319,085660,차바이오텍,2020,58.19487654943062,20,False
D1,20240805,085670,뉴프렉스,2024,17.38923076923077,20,False
D1,20260729,086390,유니테스트,2026,77.89280265339968,20,False
D1,20200319,086450,동국제약,2020,28.103851385943106,20,False
D1,20190806,086820,바이오솔루션,2019,24.950518018018013,20,False
D1,20190806,087010,펩트론,2019,12.142153903484257,20,False
D1,20190805,087260,모바일어플라이언스,2019,25.97391131041355,20,False
D1,20190806,087260,모바일어플라이언스,2019,23.117364568081992,20,False
D1,20190807,087260,모바일어플라이언스,2019,16.142762735199625,20,False
D1,20260729,088130,동아엘텍,2026,32.9180343980344,20,False
D1,20200323,088800,에이스테크,2020,47.3599274047187,20,False
D1,20220623,089010,켐트로닉스,2022,12.603146067415743,20,False
D1,20200318,089030,테크윙,2020,20.145884876653554,20,False
D1,20240802,089030,테크윙,2024,-7.355753920386007,20,False
D1,20181108,089600,KT나스미디어,2018,-9.318029047491756,20,False
D1,20181030,089850,유비벨록스,2018,13.090552147239258,20,False
D1,20260708,089890,코세스,2026,-19.881520912547533,20,False
D1,20200313,089970,브이엠,2020,22.305594639866005,20,False
D1,20200319,089970,브이엠,2020,50.68535433070866,20,False
